ID,modelling_mask,prediction_mask,Mean_LST,NDVI,Build_ANN12,Build_ANN23,Build_ANN34,Build,dist_centre,dist_water,eastness,elevation,glass,Hard_ANN12,Hard_ANN23,Hard_ANN34,hard,mixed,Nat_ANN12,Nat_ANN23,Nat_ANN34,nat,northness,slope
51992,1,1,15.26043546,0.745860279,4.053155899,12.93308926,12.39288616,0,2845.025391,1409.077026,-0.26099959,35.94312286,0,13.40376186,22.93150711,25.48652077,0,0,73.29308319,49.57584,46.70428467,100,0.965338886,2.421931982
23616,1,1,12.24090457,0.795171574,0,0,0,0,4604.47168,3420.59668,-0.988047302,33.51888275,0,0,0,0,0,0,100,100,100,100,-0.154150993,2.263014317
60748,1,1,17.11796236,0.521823555,8.979182243,11.88476563,19.42022896,17.66666603,3833.104004,1697.483032,-0.292021811,20.7823143,0,29.89561653,26.09563828,27.085186,7.555555344,47.11111069,25.40930367,36.73104858,21.14466858,27.66666794,-0.956411719,0.578685164
84357,1,1,20.07016015,0.275353953,39.94444656,36.48888779,27.56944466,44.55555725,1022.020081,551.6819458,0.866017222,3.936830282,0,28.06481552,27.36111069,40.10185242,2.333333254,53.11111069,0,0.238888904,1.111111164,0,0.500014305,0.823402643
106104,0,1,19.12855434,0.145398976,8.015976906,5.775094032,9.72444725,0,2725.405273,90.02262878,-0.0270733,4.105871677,0,73.41397858,61.84375381,53.10350037,99.55555725,0,17.26448822,31.157938,34.72150803,0.444444448,-0.999633372,0.782847762
140147,1,1,13.87334371,0.749378502,0,0,0,0,6671.264648,2717.298584,-0.376820892,19.45172119,0,0,0,0,0,0,100,100,100,100,-0.926286221,1.585664511
81184,0,0,0,0.033677618,0,0,0,0,5639.901855,0,0.98230958,-0.513066292,-3.40282E+38,0,0,0,0,-3.40282E+38,0,0,0,0,-0.1872641,0.562051117
56000,1,1,15.78631854,0.678932488,11.82742405,9.576132774,7.212588787,1.333333373,5397.438965,589.5546875,-0.429336697,8.592111588,0,11.66149998,14.91621399,13.41540623,0,47,50.33573151,53.63179779,57.79836655,51.66666412,-0.903144479,0.644450128
58706,1,1,13.04716837,0.741536468,0,0,0.037037037,0,1260.674072,1500.377197,-0.953979492,37.57682037,0,11.98148155,6.183333397,7.736111164,0,0,88.01851654,92.75,84.45833588,100,-0.299871802,1.705311537
102351,1,1,18.56085348,0.394176304,22.30555534,18.29999924,18.2676239,10.77777767,2868.821533,1050.264038,-0.560374677,30.41891098,0,17.25,17.1277771,16.77590561,41.55555725,47.66666412,0.185185194,0.072222218,5.231052876,0,-0.828239202,0.218807802
121546,1,1,15.08916759,0.372255966,0,0,0.092983931,0,3805.756348,108.1937332,-0.342958391,1.239386559,0,6.641345501,4.0818367,4.510552883,0,0,93.35865784,95.91815948,95.1692276,100,-0.939350605,0.830040038
76271,0,0,0,0.235951745,26.75364304,34.12917709,18.89339638,0,874.8627319,67.09890747,-0.613877118,0.912926137,-3.40282E+38,39.82061768,50.6569519,59.4901619,0,-3.40282E+38,4.406130314,11.12059593,14.31111336,0,-0.789401591,1.014571786
57513,1,1,17.59345055,0.553641513,14.86111164,17.36111069,14.47685242,16.22222137,1865.784058,725.1650391,-0.777925074,50.28726578,0,11.30555534,11.92222214,13.73497009,0,83.77777863,0,0.161111116,4.05977869,0,-0.628357112,10.23395634
73704,1,1,16.8712399,0.552120246,10.01136017,13.06230545,19.74130821,7.000000477,658.1168213,161.5955658,0.467377812,3.952293396,0,38.03203964,36.27886581,37.8718605,42.00000381,0.444444478,31.89720154,33.53434372,22.42276955,50.55556107,-0.884057701,0.152458176
100005,1,1,13.99529064,0.47497613,0,0,0,0,5061.410645,182.5287628,-0.017452391,1.25999999,0,0,0,0,0,0,100,100,100,100,0.99984771,0
39581,1,1,17.20029211,0.65893814,14.40168381,15.38672733,10.07739544,16.33333206,2732.169922,483.8570862,0.591814578,6.367722988,0,19.0588665,25.36473274,19.26771355,18.44444466,25.33333206,25.48208237,22.04556656,43.97853851,39.88888931,-0.806074083,2.579329014
95624,1,1,13.339064,0.723545834,0.370370358,1.373832464,0.720124245,0,5212.078125,3048.979004,-0.613217771,73.47089386,0,8.060395241,6.661896229,8.575984001,2.597402811,0,83.67837524,79.7730484,83.81801605,97.40260315,-0.789913774,1.015445828
136110,1,1,15.09563828,0.627223402,13.35185242,7.362457752,2.612538576,0.222222224,5290.270996,254.6224518,-0.9812572,11.10607243,0,13.0588007,12.15667152,19.11110115,15.77777672,79.66667175,39.13267899,64.95747375,71.07609558,4.333333492,0.192702502,7.275871754
8299,1,1,12.27356827,0.753092542,0,0,0,0,4614.922363,3651.80835,0.279092789,76.93335724,0,2.111111164,6.728912354,12.50186634,0,0,97.8888855,93.0766449,86.72035217,100,-0.960264087,3.58275795
75501,1,1,16.19168746,0.581084564,11.24694157,12.11045456,15.58569622,21.59194756,3294.00293,1943.321533,-0.732022285,45.73046494,0,18.75507355,20.8285656,23.19342422,21.04300117,42.90942383,29.14311028,21.90334702,14.65951252,14.45562553,0.681280613,8.416583061
123909,1,1,13.76321208,0.72608842,0,0,0,0,6153.375977,1694.297241,0.900452793,12.46998215,0,5.059785843,8.059689522,5.372378826,0,0,94.03262329,91.16776276,94.62762451,100,0.43495369,0.834705234
137468,1,1,14.93305683,0.789208919,0.287037045,0,0.967592657,0,6769.012695,603.144165,-0.080081642,25.6240654,0,0,0,1.018431187,0,0,99.71296692,100,98.01397705,100,-0.996788323,1.012179494
106910,0,1,16.51092243,0.222950111,0.361207902,4.45450449,0.700188279,0,3546.607422,42.43707657,0.395597696,0.916641712,0,72.50541687,81.93890381,95.35240936,100,0,0,0,3.9474051,0,0.918423891,1.846397281
70358,1,1,17.7465694,0.563901797,17.12050629,17.81495094,17.63477516,17.60339355,2700.845703,1543.274902,-0.933604121,61.30062103,0,21.65701866,17.89116669,13.23156929,25.23859978,43.05408096,15.20702744,3.904480219,0.36117807,14.1039238,0.358306289,1.752282858
94485,0,0,0,-0.13691985,0,0,0,0,4053.57373,0,-0.017452391,-1.669999957,-3.40282E+38,0,100,100,0,-3.40282E+38,0,0,0,0,0.99984771,0
14451,1,1,13.90170133,0.792898223,0,0,0,0,5308.876465,3062.828125,0.562731206,7.655194283,0,0,0.161290333,2.248843431,0,0,100,99.83870697,97.75115967,100,-0.82664001,0.938431263
123838,1,1,12.02160847,0.740220189,0,0,0,0,7936.583984,2419.2854,0.963022113,38.75869751,0,3.128484726,1.693717003,0.893378854,0,0,96.87151337,98.30628204,99.10662079,100,-0.269422293,2.398706436
110837,1,1,18.69714022,0.361722372,26.96504402,18.04728699,13.55730915,13.66666698,2883.223633,60.01508713,-0.269351095,3.749263287,0,31.19621468,49.41409302,66.91329193,69.66666412,16.66666794,3.020415545,13.03974342,14.01811218,0,0.963042021,1.690914989
20092,1,1,14.37281334,0.759862766,0,0.022222225,0,0,7383.624023,1961.768311,0.976774395,9.582523346,0,9.990710258,5.992185593,7.139558315,3.333333492,0,90.00928497,93.9855957,92.86044312,96.66666412,-0.214270398,2.105934858
82810,1,1,16.77338028,0.605509229,7.271733761,8.144926071,6.393518448,15.33333397,4855.383789,3361.380615,0.204566598,50.88109589,0,11.30590153,10.78669548,9.625,19,48.44444275,39.55718994,45.21116257,46.09722137,13.88888931,-0.97885263,1.649556756
115061,0,0,0,-0.148222621,0,0,0,0,3421.386475,0,-0.017452391,-1.580000043,-3.40282E+38,0,0,0,0,-3.40282E+38,0,0,0,0,0.99984771,0
98145,1,1,18.45214629,0.450640842,16.5199604,14.96371269,17.14443016,18.22222137,4162.296387,2458.788086,-0.461275011,48.97423935,0,22.20764923,18.19299316,22.56866646,24.66666794,51.22222137,1.638909578,10.94658852,17.08208656,2,-0.887257218,1.513724804
61670,1,1,17.04546094,0.546954058,15.20370388,10.94486523,15.33708191,28.77777863,1831.443726,2056.775879,0.44475919,27.90207481,0,10.68518543,15.34990692,25.91072845,3.333333492,67.88889313,31.37962914,27.17627525,20.21166039,0,-0.895650089,0.277461857
21591,1,1,13.60179317,0.807303846,0,0,0,0,3390.985107,1932.634888,-0.126325101,53.73762512,0,0.805555642,1.522222281,1.305555582,0,0,99.19444275,98.47777557,98.69444275,100,0.991988897,1.916487336
40867,1,1,14.46794915,0.742404357,0,0,1.123751521,0,2761.346191,589.5546875,-0.693800926,3.917919159,0,18.94475937,12.1457758,10.71817017,30.79150391,0,81.05523682,87.85422516,87.57077026,69.20849609,-0.720166922,1.744403601
126082,1,1,12.52579844,0.752953798,0,0,0,0,5414.096191,1592.945557,0.838504314,7.022156239,0,5.455236912,6.124094009,3.435385704,0,0,94.54476166,93.8759079,96.56461334,100,0.544894874,0.895182729
51634,1,1,16.55983531,0.563838728,15.01159954,16.04975128,16.53885651,14.77777767,4797.923828,3384.473145,0.553514123,36.59301376,0,21.64194107,17.94733429,20.16792297,0.555555582,57.44444656,10.5510788,7.999840736,7.845441818,27.22222137,0.832839787,1.383314133
56506,1,1,13.31847858,0.73179704,2.184424877,8.056770325,10.97792339,0,3084.36084,2069.433105,-0.924514711,19.46409225,0,3.226720095,15.73736286,22.58767319,0.111111112,0,86.56230927,57.03694534,40.5823822,99.88889313,0.38114661,5.124597073
111140,1,1,14.36380875,0.569520086,13.03941059,2.776713848,6.636371136,5.450500488,4630.213379,540.1358032,0.016158991,4.67296505,0,22.12387276,14.08159828,16.43541145,32.70300293,0,64.83672333,78.16946411,60.22787476,61.84649658,0.999869406,0.416993529
78602,1,1,19.12109256,0.138162818,11.60651112,9.704093933,8.055555344,0,6213.59082,60.01508713,0.921414495,4.678603172,0,85.2180481,76.33548737,64.70399475,100,0,3.175438643,13.96041679,27.24044991,0,0.388581187,1.141227603
34828,1,1,13.95046365,0.778158844,0.166666672,1.972222209,4.921584606,0,2460.801514,1167.212402,0.337877005,23.50191116,0,5.244120598,7.367854118,8.437082291,7.44444418,0,76.89476776,70.2670517,61.16356277,92.55554962,0.941190302,3.793268681
45255,0,1,15.11306286,0.753906846,5.862522125,3.388889074,1.078672886,9.888889313,5674.838379,4113.770508,-0.830485702,31.00408554,0,8.048830032,4.472222328,3.893518448,0,86.66666412,59.56624603,77.6111145,88.73151398,3.444444418,0.557039917,2.175884962
72398,1,1,20.77933288,0.202870499,29.22889519,27.8457222,29.65721703,3.111111164,234.3664093,306.0180969,0.917956293,2.026825905,0,67.64290619,65.16184235,54.68060303,94.33333588,0,1.314815879,4.603549004,12.15622616,2.555555582,-0.396681607,1.92793262
91115,1,1,19.34583282,0.103113446,0.194660738,1.222352028,6.592592716,0,2729.862061,349.9450989,0.963737071,3.937031984,0,99.24941254,92.30094147,81.06208038,100,0,0.555926681,6.476703644,10.98009872,0,-0.266853303,0.171161294
88127,1,1,19.16679811,0.393344127,22.47222137,17.25055885,15.08333397,7.000000477,2594.221191,550.8652954,0.034315512,6.975484371,0,29.08235359,33.91926575,43.57384872,30.22222328,62.77777863,2.843571186,11.02883148,12.52602005,0,-0.999410987,3.291166782
86009,1,1,19.2474854,0.468677275,24.14694405,20.54867363,20.22904015,0,2080.715332,912.6437988,-0.927782774,14.86477852,0,27.60129547,30.00140953,27.5428791,26.66666794,73,3.179005384,1.211741805,1.130639672,0.333333343,-0.373120815,0.693962932
96090,1,1,12.81610787,0.713416621,0.077486612,0,0,0,7003.338867,459.0271606,-0.779742599,9.215909958,0,13.55431843,7.26940918,4.210132122,1.746724844,0,86.36819458,92.70296478,95.63423157,98.25327301,0.626100183,2.341852903
44958,1,1,17.88285899,0.544517361,12.19444466,11.51289368,8.200674057,16.44444466,3918.599121,2546.578125,-0.02390171,27.1985569,0.777777791,25.62037086,16.50564194,19.80017281,0,82.77777863,1.972222209,16.0088501,29.35162163,0,-0.999714315,2.57757473
103568,1,1,19.03000546,0.286790147,25.75,20.19952011,27.06921959,28.33333397,2377.42334,361.3386841,0.865033329,2.714988232,0,39.5,60.99746323,64.68431091,20.11111069,50.22222519,0.370370328,2.270549536,4.95582056,1.333333373,-0.501714528,0.057344958
121434,1,1,14.49524891,0.815692872,0,0,0,0,4256.102051,550.8652954,-0.150891796,4.658358097,0,0,0,0.989234865,0,0,100,100,99.01076508,100,-0.988550305,0.17445457
38969,1,1,18.71973729,0.454137273,16.863554,15.88740158,8.243309021,17.55555534,4406.922363,2420.21582,0.06815806,38.26906586,0,27.25463867,24.90316963,29.55723381,31.66666603,50.77777481,10.87747002,19.19116211,33.32823563,0,-0.997674525,1.810327172
16710,1,1,15.12853587,0.794439569,0,0.922222257,2.41234374,0,6633.296387,2335.581787,-0.999525607,46.75406647,0,0,0.788888812,7.029420853,0,0,100,98.28888702,89.8221283,100,-0.03079854,3.317225218
60196,1,1,14.16322351,0.759681284,0,0,0,0,5326.233398,4167.593262,0.999222815,33.40969467,0,7.037612438,15.32704258,29.48839378,2.491874218,0,92.96238709,84.67295837,70.09494019,97.50811768,-0.03941812,3.047125816
116902,1,1,17.17533803,0.475470953,14.88689518,11.64473534,8.814871788,26,4283.937988,1279.462036,0.74254638,25.94486046,0,27.98839951,15.89023113,24.7054348,22.77777863,31.22222137,30.31345558,49.47490311,43.6218071,20,-0.669794679,0.739562213
135429,1,1,12.93891406,0.75347288,0,0,0,0,6883.183594,2546.578125,-0.137147799,15.74953079,0,0,0,0,0,0,100,100,100,100,-0.990550578,2.871337175
106422,1,1,15.92947578,0.660352021,0,0.182724252,0.365740746,0,4955.970703,335.4945374,0.235292405,10.01546001,0,23.73861504,37.29803467,36.61764145,39.33333588,0,76.26138306,62.51924133,62.85636139,60.66666794,-0.971924603,1.814855695
52317,1,1,18.55775619,0.388245806,22.0763607,24.41663361,21.25495338,38.77777863,1331.875244,1269.216187,0.601835012,40.69278717,0,33.28869629,25.4961834,20.03918457,33.66666794,27.55555534,8.624315262,7.037249088,2.722433329,0,-0.798620522,1.720138907
34688,1,1,16.93831325,0.646605715,5.313836098,8.871891975,15.60208607,0,4842.756348,2244.355713,-0.920631289,40.52083588,0,34.41532898,34.93850708,37.9224205,50,0,50.60348129,45.80236435,34.64595413,50,-0.390433192,2.152051449
132382,1,1,15.09843445,0.816846415,2.907253265,1.749999881,0.236111104,6.111111164,8140.455566,3006.150879,0.458932996,34.38708878,0,5.405465126,3.144444227,2.22222209,0,0,72.76306152,75.04444122,84.58333588,93.88889313,-0.888470888,1.014959931
107194,1,1,13.90358794,0.727460653,0,0,0,0,7193.866699,1230.675171,0.150105894,19.06785202,0,0,0,0,0,0,100,100,100,100,-0.988669872,0.73889482
23257,1,1,16.67536306,0.569838539,14.16666698,9.222352028,8.395475388,16.11111069,3494.558594,2647.814941,-0.961548984,60.60766983,0,17.2870369,17.48888969,11.25822353,19.77777863,64.1111145,0.564814806,5.772302628,16.90289688,0,-0.274633408,5.140457153
109751,1,1,13.21124327,0.79407692,0,0.072222218,2.587962866,0,7400.373535,1421.800293,-0.811494529,20.4514389,0,0,0,0.277777791,0,0,100,99.92778015,97.13426209,100,0.584360123,0.96535629
106537,0,1,19.17057037,0.157466277,26.00030899,17.8725605,22.75495911,67.33333588,2696.00708,150.0377197,-0.133097902,4.840674877,0,64.50354767,68.93080902,65.65919495,28.88888931,0,8.680668831,11.59183025,11.43279076,3.777777672,-0.991102874,0.882909834
14310,1,1,15.60613585,0.538277902,0,0.977777779,3.981758595,0,3951.550293,2704.843506,0.98956722,73.72969818,0,47.43468094,28.97094917,24.07137489,67.54221344,0,42.37321472,39.27099609,34.01688385,32.45778656,-0.144071802,5.536911011
88422,1,1,14.34762168,0.739094496,0,0.460964262,2.010589361,0,6350.336426,127.3112259,-0.247558802,8.189749718,0,6.185184956,8.372657776,9.537751198,23.66666603,0,92.52777863,85.54415131,75.69047546,76.33332825,-0.968872786,0.990733922
50131,1,1,17.19348407,0.607791156,18.36111069,16.20555496,19.55979729,2,2463.544434,2704.843506,0.072587602,44.04682541,0,21.06481552,28.80555534,18.50744629,0,98,0.398148149,0.666666627,1.135166168,0,-0.997362018,2.374561548
103523,0,0,0,-0.140672781,0,0,25.68292618,0,2821.666504,0,-0.017452391,-1.580000043,-3.40282E+38,0,0,74.31707764,0,-3.40282E+38,0,0,0,0,0.99984771,0
56228,1,1,16.70207977,0.615766913,12.87037086,12.6533308,12.89554024,1.333333373,1806.693359,664.2453003,-0.737947583,34.08450317,0,17.44335556,22.24725914,19.6810112,0,98.66667175,5.028866291,16.00867653,15.30231667,0,-0.674857974,8.602881432
87368,1,1,17.18731976,0.113941635,13.38095284,30.49494934,50.32478714,0,1368.883545,30.00754356,-0.540022314,1.999427795,0,86.61904907,69.50505066,49.67521286,100,0,0,0,0,0,-0.841650724,1.873933077
88678,1,1,18.19182134,0.37584915,16.43919182,16.45405388,18.52344322,8.333334923,1976.173828,297.0595398,0.772014678,32.52838135,0,11.5196209,12.47930431,20.7355442,51.66666794,40.00000381,1.390433788,0.911259413,4.811597824,0,0.63560462,1.786966681
81579,1,1,18.75893331,0.390088551,24.36111069,20.25874519,25.41090202,29.44444466,6595.382324,361.3386841,-0.442539811,4.871218681,0,14.90740776,26.03411675,24.96180534,35.55555725,35,0,0.737215579,3.657647133,0,-0.896748781,0.118697844
51493,1,1,18.12300491,0.544099703,18.87037086,22.53985977,23.36412048,0.222222224,1348.00354,391.2504883,0.939711511,14.0212183,0,31.67167091,32.55617523,30.61548615,59.77777863,20.22222328,20.71721649,11.16496754,13.8283205,19.77777863,-0.341968209,4.304101467
30681,1,1,14.02482331,0.750513718,0,0,0,0,4633.227051,2581.695313,-0.158850595,20.00028419,0,1.921423912,6.192626476,4.801094055,0,0,98.07857513,93.80737305,95.19890594,100,0.987302601,1.803641915
80490,1,1,20.10756803,0.179183874,30.93518448,38.1166687,41.28441238,44.44444656,1082.353394,977.4355469,0.905184329,22.70238113,0,66.89814758,59.55555725,53.9888382,55.55555725,0,2.129629612,1.655555606,0.736519635,0,-0.425019205,1.077596426
67839,1,1,17.05636096,0.625533149,13.26056576,11.05808353,5.029765129,1.948052049,3993.82251,2792.153076,0.386218399,77.88032532,0,13.72851086,18.76514626,22.62746048,29.00432777,47.83549881,19.06757927,44.65696335,53.43744278,21.21212006,-0.922407389,3.548096657
115630,1,1,18.90959024,0.462737322,15.82349968,17.63410187,16.90839958,17.88888931,4394.748047,1527.734741,0.044754598,28.89454842,0,25.23371124,23.52626801,18.65215874,21.66666603,60.33333588,8.626487732,9.741192818,6.216432571,0.111111112,-0.998997986,4.04591465
99999,1,1,13.73112071,0.554517739,0,0,0,0,5225.277832,228.5306396,-0.017452391,1.25999999,0,0.100704931,0.060422957,0,0,0,99.02923584,99.9395752,100,100,0.99984771,0
82783,1,1,17.65503001,0.537453488,10.5929842,13.25621796,16.65636253,20.33333588,4062.006348,2551.347168,0.138236701,53.74277115,0,20.94565964,19.94395256,19.22356224,12.33333492,40.55555725,19.90379143,11.39639664,4.587310791,24.66666985,-0.990399182,3.628608942
91760,1,1,15.52093112,0.604933769,8.681884766,7.049226284,8.635263443,5.790646076,4527.560547,2901.436279,0.506969392,57.3578949,0,35.33562469,29.83075905,30.69529343,20.04454422,43.09576797,45.96821594,54.07917786,51.49064255,31.06904221,0.861963987,2.420732498
130632,0,1,14.68056154,0.685325608,0,0,0.050925925,0,6352.321289,900.2263184,-0.182820097,31.06334877,0,5.166666508,8.867241859,6.324073792,0,0,94.83333588,91.13275909,93.625,100,-0.983146429,0.292121798
89541,1,1,17.87938571,0.449858747,11.60185146,16.3613205,15.43219852,15.88888931,2221.369141,509.2449036,-0.938008487,34.19245911,0,31.89814758,21.87862396,22.32317734,0.555555582,83.55555725,0,1.240100026,4.239794731,0,0.346612185,1.935313582
140208,1,1,13.16481698,0.804852366,0,0,0,0,5611.410645,1723.279663,-0.750853121,20.96546364,0,0,0,2.576502323,0,0,100,99.95380402,97.3839035,100,0.660469294,5.522283077
34526,1,1,14.0688014,0.762565717,0,0,0,0,4527.560547,2561.91333,0.763687193,16.09500122,0,0,0.405555546,5.456147671,0,0,100,99.59444427,94.54385376,100,0.645586371,1.442000151
51108,1,1,17.6307354,0.501976378,17.00127792,14.82445908,13.76723385,14.44444466,2113.562256,658.8005371,-0.999529421,15.79334736,0,22.03531265,25.47251511,23.13832855,36.44444275,49.11111069,1.152661204,13.25285435,24.86232376,0,-0.0306745,3.614016294
96946,1,1,13.23084712,0.731817514,1.453703523,8.007781982,9.52527523,0,6961.814941,511.0100403,-0.870161593,10.723773,0,12.39692879,17.98056984,24.5613575,0,0,86.14936829,74.01165009,65.90965271,100,0.49276641,0.331650317
33948,1,1,15.58917189,0.588270947,12.32111835,5.903407097,14.57074833,37.8468399,2629.900635,1827.506226,0.970561385,64.43907928,0,11.15059948,21.08188438,32.88529968,16.31520462,0,76.52828217,64.56458282,41.76167679,45.8379631,0.240853801,5.217030525
76188,1,1,19.06605029,0.309453323,24.2870369,14,27.07457542,11.88888931,1797.699829,1530.090454,-0.221966699,20.51857185,0,18.12037086,15.76666737,20.86924362,43.33333206,44.77777863,0.546296299,0.06666667,0.295608103,0,-0.975054324,0.919547021
42180,1,1,13.84456706,0.715219259,3.342592478,7.561110973,8.21187973,0,3429.404053,1531.561035,0.053440008,18.36971283,0,19.87359238,28.70533752,26.10785103,0,0,38.34445572,30.78267097,32.46807861,67.66666412,0.998570979,2.592294931
98526,1,1,18.71178007,0.414399952,16.02777863,11.58700275,10.65713215,17.77777863,3040.254395,1338.282593,0.977122486,27.97685432,0,10.73148155,15.42413425,13.72488213,33,41.66666412,2.444444418,13.88720322,30.17472076,7.555555344,-0.2126773,5.057061195
47398,1,1,13.51415312,0.781338155,0,0,0,0,7339.589844,579.5419312,0.246496096,2.854058743,0,0,0,0.047619049,0,0,100,100,99.95237732,100,-0.969143808,0.302300155
95224,1,1,18.66905952,0.519744918,14.95226479,12.26119423,12.78251553,70.42411041,7336.153809,595.6327515,-0.406738311,10.45345783,0,54.84128571,62.28298187,53.1065979,7.700892925,0,30.16941452,21.0039978,26.29527092,21.87499809,-0.913544714,0.226042107
85758,0,1,16.20633769,0.591234535,8.488262177,7.759502888,7.822308064,25.25027847,3710.878906,2133.914063,0.746665478,57.765522,0,20.12618828,18.76358795,15.37678146,0.556173563,0,67.59700775,57.09875488,55.67638779,74.19355011,-0.665199578,1.20473218
2819,1,1,15.0208441,0.671714321,0,0.033407576,2.694506407,0,4738.722168,2926.620117,0.999555826,32.98646927,0,3.240740776,7.049282551,11.92069817,0,0,96.75926209,92.91731262,85.38479614,100,-0.029803,3.07022953
25955,1,1,14.52622068,0.697542027,0,0,0,0,4204.698242,1968.641235,-0.190202802,4.476782322,0,0,0,0.023148149,0,0,100,100,99.97685242,100,-0.981744826,0.212764144
109001,1,1,16.56837893,0.40005403,10.8426857,6.839376926,8.664826393,0,4633.227051,408.1467285,-0.382544786,4.40877676,0,42.79430008,43.75323868,41.54065704,56.11111069,0.222222224,21.23338699,20.87683105,21.39657402,43.66666794,-0.923936903,0.87252593
129930,1,1,13.7469542,0.759878948,0,0,0,0,5517.228027,1705.949341,-0.523868978,11.25373077,0,10.44299984,16.3486042,14.09596252,0,0,89.55699921,83.65139771,84.99578857,100,0.851798773,1.28841567
97124,1,1,19.99463511,0.276201628,30.13269806,50.71409607,59.49421692,0,2347.694824,390.098053,0.148347303,3.665175676,0,65.55892181,47.40075302,37.87398148,99.22222137,0,4.308377743,1.885150194,2.631803036,0.777777791,0.988935292,0.175719678
121862,1,1,14.29023182,0.821462929,0,0,0,0,4266.245605,563.7905273,-0.560455084,4.659633636,0,0,3.168658257,3.887560844,0,0,100,96.8313446,96.11244202,100,0.828184783,0.209276855
54060,1,1,17.46014261,0.518358193,10.09113884,15.05527782,18.04610825,0,1234.692871,212.185379,-0.998985529,3.000335693,0,44.81533813,44.80126953,45.94867706,68.48484802,0,40.79010391,28.75733757,22.33756828,31.51515198,0.045033969,5.938765049
115501,0,0,0,-0.139328092,0,0,0,0,3326.644531,0,-0.017452391,-1.580000043,-3.40282E+38,0,0,0,0,-3.40282E+38,0,0,0,0,0.99984771,0
55264,1,1,17.4526155,0.576002955,13.62177563,10.51666641,8.398204803,26.55555534,2043.379272,2285.306396,-0.321999788,33.12043762,0,27.16006088,19.1277771,12.11237335,23.22222328,48.44444275,29.52772713,41.27222061,42.39352036,1.777777791,-0.946739674,1.135679483
83470,1,1,18.25477099,0.283786047,19.83353424,32.7594986,35.45978928,44.93881989,1423.066406,1304.206665,-0.099431977,19.51749229,0,56.92544937,41.66640091,43.25799561,41.7130127,0,10.47239685,8.956925392,2.264393806,13.34816456,-0.99504441,2.652949333
7427,0,1,14.63494444,0.647396535,0,0,0.295599133,0,4884.874023,4077.494141,0.03624111,81.72499847,0,38.98731613,37.14627457,33.22992706,44.23791885,0,61.01268387,62.85372162,66.47447205,55.76208496,-0.999343097,9.929911613
48230,1,1,17.35075402,0.505723752,15.31102657,13.74954128,9.098779678,17.96008682,5211.041504,3708.45166,-0.185959697,36.98235703,0,23.78262901,17.27166939,14.04656124,43.23724747,11.97339153,23.34278488,32.10620499,38.36073685,26.8292675,0.982557416,1.981260777
43610,1,1,15.08067393,0.680129677,17.34016228,18.7298584,14.34916115,0,5816.898438,768.5681152,-0.525349617,12.14080048,0,38.44830322,32.76014328,30.13762474,13,0,44.21154022,44.27666855,43.32802963,87,-0.850886524,0.588827431
80122,0,0,0,-0.027172935,0,0,16.26761818,0,1224.440186,0,-0.017452391,-1.580000043,-3.40282E+38,0,100,83.73238373,0,-3.40282E+38,0,0,0,0,0.99984771,0
74819,1,1,20.15533257,0.229698248,26.2511158,19.46661377,12.34584522,27.77777863,4395.874512,577.206604,-0.978063285,4.98434639,0,58.27905655,55.92512131,55.21854782,67,0,15.39783192,20.41562271,25.39228439,5.222222328,0.208307698,0.976805687
108768,1,1,14.12567389,0.621747196,11.66648197,7.977777958,8.007086754,11.55555534,3445.12207,1387.179688,0.371365607,9.864492416,0,21.10843277,17.34158897,26.31772041,2.444444418,5.777777672,49.66204834,51.08063507,46.26808929,80.222229,-0.928486705,7.883270264
24015,1,1,15.41324568,0.711477518,0,1.466666579,1.731481433,0,5216.309082,2739.246582,0.663499713,50.60561371,0,6.038149357,4.478445053,3.255247593,4.777778149,0,91.95259094,87.92710876,85.74475098,95.22222137,-0.748176515,6.066177368
56593,1,1,16.13626289,0.678063586,10.62087536,11.98888874,11.38153553,12.80623627,987.0612183,1081.937378,0.91136229,29.82607841,0,22.20806122,17.10555649,9.57448101,0.668151438,70.48996735,13.36576748,17.57777786,23.58388901,16.03563499,-0.41160509,2.872017145
130244,1,1,15.0106101,0.761549413,3.583333254,1.066666722,0.013888889,0,8136.693359,2863.480713,0.558520913,36.85931778,0,16.85185242,19.35000038,5.865740776,5.55555582,0,74.18518829,79.22222137,94.12036896,94.44444275,-0.829490483,0.692759752
125221,1,1,14.57346416,0.753275812,0.157407403,0.683333337,0.327611685,0,5516.819824,1559.526367,0.58606869,9.891869545,0,12.60083771,10.77803421,4.965393066,0.111111112,0,87.24175262,86.34418488,91.14028931,99.88889313,-0.810261428,1.046194911
23664,1,1,14.2710005,0.760649368,0.046244916,0,0,0,3722.02417,3123.812744,-0.967672229,45.3067627,0,0,0,0,0,0,99.95375824,100,100,100,0.252211303,2.532039642
3248,1,1,14.79449689,0.67659121,0,0,0,0,4715.769043,2882.130371,0.909780025,30.19259834,0,0,0,1.625,0,0,100,100,98.375,100,-0.41509071,1.563761234
19586,1,1,13.58083558,0.780335516,0,0,0,0,5290.611816,3113.996582,-0.573385298,6.596585274,0,0.120370366,0.177777767,0.087962955,0,0,99.87963104,99.82221985,99.91203308,100,0.81928581,0.895178139
23937,1,1,13.78127825,0.753187507,0.037037041,1.475883842,1.098071933,0,7206.435059,1687.1073,-0.984810889,9.075983047,0,7.629630089,5.546839237,4.481408596,0,0,92.33333588,92.88293457,92.22167969,100,-0.173629895,2.578923702
